ImageId,bboxes
47a193b76.jpg,"[[60, 1, 207, 363]]"
47a629526.jpg,"[[0, 2, 62, 20], [126, 667, 203, 700], [14, 975, 180, 999], [1, 1167, 255, 1202], [103, 1202, 185, 1233], [0, 1251, 255, 1286], [6, 1296, 255, 1330], [99, 1465, 201, 1483]]"
47a629526.jpg,"[[94, 176, 255, 263], [0, 198, 81, 241], [117, 989, 255, 1103]]"
47aae4725.jpg,"[[1, 477, 255, 491], [0, 924, 255, 943], [0, 1012, 255, 1030]]"
47aea9052.jpg,"[[2, 499, 209, 725], [38, 748, 209, 806], [56, 813, 244, 1030]]"
47b5ab1bd.jpg,"[[196, 503, 233, 539], [84, 509, 118, 541], [203, 630, 232, 666], [1, 1333, 30, 1370], [35, 1506, 72, 1541]]"
47c24f230.jpg,"[[107, 394, 164, 431]]"
47cee01b1.jpg,"[[100, 1291, 163, 1343]]"
47cf3a13c.jpg,"[[0, 465, 255, 528]]"
47d3379c1.jpg,"[[184, 1362, 253, 1416], [10, 1370, 80, 1404]]"
47d8d490a.jpg,"[[0, 789, 85, 850], [3, 1087, 33, 1132]]"
47d9b630e.jpg,"[[28, 362, 255, 906]]"
47dc31ace.jpg,"[[162, 34, 255, 50], [0, 425, 255, 451], [2, 1112, 255, 1132]]"
47e1ec88e.jpg,"[[7, 456, 166, 482], [0, 933, 254, 957], [2, 1473, 255, 1505]]"
47f5c8e07.jpg,"[[0, 368, 27, 402], [0, 410, 14, 442], [90, 471, 124, 496], [2, 499, 75, 521], [224, 959, 240, 972], [97, 1390, 117, 1404]]"
4803fc0ae.jpg,"[[110, 465, 249, 513], [3, 486, 95, 519]]"
483e4b5f7.jpg,"[[5, 456, 255, 478], [0, 1135, 255, 1152], [67, 1244, 255, 1259]]"
484439824.jpg,"[[17, 516, 219, 591]]"
48532e006.jpg,"[[1, 47, 255, 78], [2, 113, 255, 142], [0, 220, 165, 246]]"
4854add54.jpg,"[[0, 301, 255, 354], [3, 691, 29, 729], [0, 1476, 255, 1575]]"
4857d0687.jpg,"[[0, 711, 254, 738], [0, 842, 255, 864]]"
485ed6221.jpg,"[[87, 1049, 191, 1117], [2, 1088, 76, 1119]]"
48626da29.jpg,"[[216, 205, 254, 220], [144, 479, 253, 614]]"
486b452b6.jpg,"[[1, 802, 255, 816], [0, 1065, 255, 1095], [122, 1102, 244, 1118], [0, 1125, 255, 1144]]"
4874f19dd.jpg,"[[23, 1286, 108, 1316], [222, 1296, 255, 1310]]"
48831ab9e.jpg,"[[179, 712, 240, 878]]"
488922ac2.jpg,"[[77, 932, 255, 945]]"
488c35cf9.jpg,"[[2, 676, 248, 688]]"
489bc785a.jpg,"[[0, 641, 255, 658], [0, 1381, 255, 1405]]"
48c466789.jpg,"[[2, 329, 71, 403], [8, 340, 241, 606]]"
48ed03e48.jpg,"[[0, 540, 54, 549], [0, 605, 255, 622], [0, 735, 71, 771], [0, 1172, 255, 1190]]"
48f69ea12.jpg,"[[145, 887, 179, 913]]"
48f6abec0.jpg,"[[0, 162, 253, 188]]"
4932f1a80.jpg,"[[137, 181, 167, 199], [0, 220, 22, 252], [105, 1064, 131, 1087], [87, 1096, 114, 1112], [166, 1111, 198, 1125], [104, 1118, 140, 1135], [114, 1160, 144, 1175], [155, 1169, 207, 1187]]"
4941491de.jpg,"[[69, 457, 224, 477], [2, 966, 255, 988], [2, 1374, 255, 1389], [1, 1447, 255, 1466]]"
49416ce82.jpg,"[[6, 1062, 224, 1091]]"
494ead378.jpg,"[[181, 448, 207, 461], [127, 469, 205, 647], [73, 706, 141, 736], [51, 862, 103, 892]]"
495d5828b.jpg,"[[0, 32, 255, 220]]"
496790c19.jpg,"[[4, 494, 52, 533], [106, 1035, 153, 1067], [109, 1150, 151, 1178]]"
497d0a057.jpg,"[[2, 424, 255, 713], [0, 957, 255, 1523]]"
498b9c526.jpg,"[[0, 1021, 255, 1080], [3, 1218, 254, 1239]]"
4992fae6f.jpg,"[[0, 295, 44, 314], [0, 312, 123, 364]]"
49a0e2310.jpg,"[[0, 1237, 254, 1262]]"
49a46692e.jpg,"[[4, 497, 69, 512], [4, 860, 131, 889], [160, 860, 249, 886], [215, 1301, 231, 1313], [237, 1317, 247, 1325], [159, 1349, 180, 1359]]"
49a46692e.jpg,"[[153, 83, 177, 124], [3, 108, 240, 390]]"
49aba8b85.jpg,"[[58, 883, 131, 931], [238, 928, 255, 959], [42, 960, 165, 1027], [0, 985, 43, 1025], [201, 1001, 255, 1024], [189, 1035, 242, 1066]]"
49b34e921.jpg,"[[58, 228, 252, 412], [0, 337, 72, 480], [0, 1025, 153, 1209]]"
49b83d8fa.jpg,"[[0, 853, 251, 923]]"
49c035d7e.jpg,"[[0, 1029, 255, 1046], [0, 1059, 253, 1081], [0, 1101, 255, 1121]]"
49c24c9a8.jpg,"[[51, 249, 66, 268], [0, 253, 34, 279], [40, 295, 86, 325], [24, 376, 134, 436], [228, 521, 255, 548], [83, 1266, 109, 1293]]"
49cf406c7.jpg,"[[1, 78, 255, 99], [0, 210, 255, 234], [69, 336, 253, 352], [139, 732, 175, 998], [140, 1023, 174, 1279], [61, 1466, 145, 1599]]"
49d1ff5e2.jpg,"[[0, 426, 255, 485], [3, 800, 255, 833], [0, 953, 255, 1010], [0, 1029, 255, 1091], [30, 1313, 104, 1365]]"
49d28224c.jpg,"[[0, 939, 255, 960], [0, 999, 255, 1019]]"
49da138ee.jpg,"[[1, 304, 255, 472], [0, 799, 47, 883], [0, 902, 255, 1584]]"
49e3afca8.jpg,"[[0, 166, 255, 305], [26, 666, 141, 761]]"
49fa7d0fa.jpg,"[[3, 591, 86, 611], [1, 678, 124, 691], [7, 705, 120, 719], [0, 785, 197, 808], [0, 1059, 104, 1101], [0, 1269, 255, 1302]]"
49fa7d0fa.jpg,"[[0, 30, 104, 284], [76, 289, 173, 382], [52, 390, 174, 621]]"
4a38d7ed7.jpg,"[[2, 230, 211, 254], [0, 428, 255, 450], [4, 881, 255, 911], [0, 972, 255, 994]]"
4a39fd531.jpg,"[[101, 105, 188, 205], [194, 132, 254, 251]]"
4a4f274d1.jpg,"[[112, 947, 159, 955], [1, 1132, 43, 1165], [210, 1202, 254, 1245], [194, 1206, 206, 1221], [209, 1212, 224, 1219], [189, 1326, 209, 1337], [238, 1331, 252, 1348]]"
4a52380d8.jpg,"[[0, 530, 255, 662]]"
4a5beea32.jpg,"[[0, 663, 254, 686], [0, 941, 254, 961]]"
4a662783b.jpg,"[[3, 691, 246, 699], [4, 1385, 174, 1404]]"
4a9bd840f.jpg,"[[66, 639, 249, 704]]"
4a9bd840f.jpg,"[[10, 235, 152, 626], [0, 718, 72, 925], [0, 1002, 164, 1306]]"
4aa9afc78.jpg,"[[0, 53, 255, 71], [0, 147, 238, 160], [109, 599, 228, 620], [152, 655, 255, 670]]"
4aa9afc78.jpg,"[[0, 1022, 90, 1255]]"
4ab1aeab6.jpg,"[[3, 526, 253, 649]]"
4ab8a2a13.jpg,"[[1, 476, 255, 496], [0, 1148, 255, 1172]]"
4abec5e22.jpg,"[[108, 1184, 195, 1223], [209, 1184, 224, 1192], [0, 1213, 74, 1228], [95, 1220, 108, 1233], [56, 1230, 72, 1238]]"
4aca6c4a7.jpg,"[[8, 1222, 214, 1274], [221, 1224, 233, 1238], [33, 1230, 51, 1247], [12, 1238, 25, 1247], [20, 1251, 34, 1258], [37, 1360, 56, 1374], [72, 1451, 103, 1514]]"
4accda000.jpg,"[[0, 301, 255, 409]]"
4ad6e9c90.jpg,"[[0, 706, 255, 725], [0, 735, 253, 773]]"
4adc459d5.jpg,"[[0, 295, 22, 306]]"
4ade4b747.jpg,"[[19, 141, 46, 159], [153, 318, 196, 349], [123, 354, 159, 370], [138, 405, 167, 422], [206, 417, 224, 437], [0, 441, 32, 471]]"
4ade4b747.jpg,"[[0, 839, 255, 861]]"
4af0f0204.jpg,"[[3, 113, 251, 130]]"
4af9e9b53.jpg,"[[0, 378, 255, 396], [0, 440, 255, 515]]"
4b09a3911.jpg,"[[233, 776, 255, 850], [48, 893, 251, 923], [58, 992, 255, 1044], [0, 1011, 52, 1044]]"
4b16dc9ee.jpg,"[[3, 366, 255, 429], [0, 1071, 255, 1098]]"
4b16dc9ee.jpg,"[[4, 1172, 152, 1332]]"
4b1d2a283.jpg,"[[114, 438, 173, 490], [104, 544, 144, 591], [95, 1452, 255, 1508], [56, 1552, 253, 1599]]"
4b286bf39.jpg,"[[2, 463, 255, 479], [0, 1144, 255, 1165], [60, 1256, 255, 1269]]"
4b3de8933.jpg,"[[203, 883, 254, 1097]]"
4b4bbf418.jpg,"[[65, 1204, 255, 1262], [37, 1319, 255, 1396]]"
4b5490a9f.jpg,"[[118, 715, 232, 756]]"
4b56df46d.jpg,"[[17, 179, 255, 206], [63, 230, 92, 249], [16, 467, 41, 489]]"
4b56df46d.jpg,"[[0, 1213, 69, 1321], [72, 1250, 255, 1419]]"
4b624bfdf.jpg,"[[3, 110, 166, 261], [2, 390, 121, 484], [33, 627, 170, 1251], [36, 1282, 127, 1599]]"
4b628b398.jpg,"[[116, 71, 205, 157], [0, 143, 75, 240], [142, 551, 191, 601], [129, 766, 202, 835]]"
4b6e6a56e.jpg,"[[1, 263, 164, 274], [0, 445, 255, 470], [0, 906, 255, 928], [0, 991, 255, 1014]]"
4b712bf89.jpg,"[[0, 1125, 255, 1156]]"
4b762b230.jpg,"[[0, 502, 255, 684], [74, 700, 234, 753]]"
4b902c994.jpg,"[[223, 87, 255, 126], [154, 229, 254, 312], [42, 362, 76, 386], [47, 800, 226, 1020]]"
4b925c919.jpg,"[[6, 21, 255, 193], [39, 444, 90, 491], [82, 657, 142, 710]]"
4b9664b0a.jpg,"[[114, 616, 174, 775]]"
4b9eb5d64.jpg,"[[2, 142, 62, 249], [0, 583, 72, 715], [160, 751, 243, 868], [0, 882, 122, 1225], [205, 1423, 255, 1520], [31, 1434, 102, 1516]]"
4bb7baa20.jpg,"[[0, 971, 138, 1010]]"
4bba4f866.jpg,"[[15, 867, 214, 936]]"
4bc04da70.jpg,"[[2, 699, 253, 722], [3, 986, 249, 1009]]"
4bc13de99.jpg,"[[0, 431, 255, 454], [0, 740, 116, 764], [0, 792, 255, 814], [0, 981, 255, 1110]]"
4bd15a7ae.jpg,"[[26, 492, 56, 506], [111, 564, 131, 587], [151, 571, 254, 810], [66, 768, 144, 845], [208, 951, 253, 983], [0, 975, 211, 1209], [1, 1337, 63, 1405]]"
4befc8dcf.jpg,"[[0, 117, 255, 131], [0, 139, 255, 157], [2, 297, 254, 312]]"
4bf953606.jpg,"[[4, 446, 255, 471], [32, 1190, 110, 1261]]"
4bf995227.jpg,"[[0, 453, 255, 466], [0, 907, 255, 924], [0, 986, 255, 1005]]"
4bfbe85ff.jpg,"[[4, 209, 112, 277], [7, 216, 254, 393], [109, 399, 253, 441], [6, 520, 255, 872], [41, 773, 94, 820]]"
4c03cad47.jpg,"[[181, 965, 255, 980], [117, 1016, 255, 1037], [1, 1049, 255, 1070], [0, 1161, 92, 1185], [1, 1224, 191, 1248], [0, 1289, 127, 1309], [94, 1377, 255, 1415], [105, 1466, 255, 1486]]"
4c101a491.jpg,"[[14, 749, 55, 770]]"
4c12f034c.jpg,"[[224, 123, 255, 149], [173, 147, 255, 177], [215, 469, 255, 519], [214, 587, 255, 683], [221, 743, 255, 773], [214, 865, 255, 897], [204, 1303, 255, 1335], [204, 1347, 255, 1376], [226, 1449, 255, 1508], [200, 1514, 255, 1563]]"
4c18e968f.jpg,"[[0, 973, 255, 1095]]"
4c2198026.jpg,"[[0, 810, 255, 824]]"
4c2b3ccc9.jpg,"[[0, 121, 255, 148], [0, 616, 152, 636], [3, 686, 255, 752], [0, 792, 255, 835], [0, 1075, 255, 1099]]"
4c2bd254d.jpg,"[[0, 865, 231, 912]]"
4c3100013.jpg,"[[106, 1397, 255, 1425]]"
4c353fd1a.jpg,"[[0, 346, 128, 373]]"
4c36590af.jpg,"[[0, 446, 219, 760], [1, 845, 118, 992], [0, 1495, 253, 1599]]"
4c3afd528.jpg,"[[1, 474, 255, 490], [0, 917, 255, 942], [0, 1009, 255, 1030]]"
4c47ebc03.jpg,"[[43, 846, 154, 872]]"
4c6110948.jpg,"[[0, 82, 255, 128], [0, 409, 255, 435], [0, 470, 155, 482]]"
4c67c9b8e.jpg,"[[58, 488, 156, 525]]"
4c6a55f89.jpg,"[[39, 1002, 253, 1421]]"
4c770beb5.jpg,"[[0, 318, 255, 372], [13, 512, 225, 579], [0, 668, 210, 705]]"
4c770beb5.jpg,"[[149, 529, 255, 610], [131, 686, 255, 772]]"
4c7ff2056.jpg,"[[0, 826, 254, 979], [0, 1035, 255, 1235], [131, 1332, 255, 1354]]"
4c8168fcb.jpg,"[[2, 650, 130, 828]]"
4c8759dd0.jpg,"[[2, 391, 72, 421], [19, 470, 48, 565], [0, 479, 11, 543], [213, 548, 253, 569]]"
4c9245dcf.jpg,"[[47, 284, 246, 307], [1, 343, 255, 372]]"
4ca64717c.jpg,"[[168, 96, 203, 138], [52, 110, 74, 141], [42, 395, 72, 425], [88, 414, 120, 441], [16, 419, 51, 452], [142, 425, 175, 448], [66, 458, 86, 480]]"
4cb7e5302.jpg,"[[0, 863, 255, 894]]"
4cbb91ed2.jpg,"[[95, 524, 250, 569], [90, 821, 255, 1258], [179, 1257, 254, 1598]]"
4cc2c7b57.jpg,"[[135, 0, 255, 1599]]"
4cc6b09fd.jpg,"[[0, 51, 69, 242], [109, 552, 212, 569], [0, 592, 75, 615], [0, 628, 237, 678], [0, 809, 255, 887]]"
4cca18753.jpg,"[[0, 853, 255, 882]]"
4cccbe396.jpg,"[[225, 1058, 255, 1109], [58, 1075, 154, 1178], [60, 1225, 148, 1276]]"
4cd17e5b9.jpg,"[[0, 118, 255, 140], [0, 225, 255, 249], [2, 469, 254, 493], [0, 572, 255, 591], [0, 633, 255, 653], [0, 952, 255, 980]]"
4cf3b3988.jpg,"[[75, 6, 107, 20], [140, 17, 172, 44], [216, 195, 244, 215], [170, 393, 210, 413], [68, 1118, 99, 1135], [55, 1145, 145, 1175]]"
4d042c66f.jpg,"[[38, 14, 173, 1062]]"
4d0d86a96.jpg,"[[0, 774, 255, 792], [0, 834, 255, 851], [0, 1130, 255, 1155]]"
4d1444a12.jpg,"[[0, 1067, 118, 1075]]"
4d1444a12.jpg,"[[1, 517, 254, 1534]]"
4d35cc84e.jpg,"[[0, 673, 254, 703], [29, 880, 52, 903], [47, 915, 72, 939], [37, 957, 64, 984], [114, 1446, 147, 1484], [104, 1485, 153, 1568]]"
4d38c353e.jpg,"[[131, 242, 197, 258], [39, 244, 94, 262], [17, 670, 174, 693], [57, 699, 115, 719], [0, 814, 255, 869], [148, 1004, 196, 1023], [211, 1364, 255, 1383], [89, 1376, 187, 1395]]"
4d38c353e.jpg,"[[176, 400, 255, 457], [59, 437, 255, 552]]"
4d4cb6e78.jpg,"[[0, 495, 255, 525]]"
4d4dd1754.jpg,"[[0, 1175, 253, 1255]]"
4d57922af.jpg,"[[14, 875, 227, 988]]"
4d586677e.jpg,"[[159, 634, 227, 682], [170, 993, 219, 1040], [169, 1091, 218, 1174], [190, 1243, 223, 1272], [190, 1306, 225, 1333]]"
4d6973926.jpg,"[[97, 76, 255, 96], [0, 525, 255, 536], [0, 894, 255, 908]]"
4d6cff7f8.jpg,"[[212, 908, 248, 919], [229, 1184, 254, 1213], [3, 1197, 175, 1230], [7, 1326, 93, 1387]]"
4d6da5e7d.jpg,"[[128, 1028, 196, 1090]]"
4d7acd005.jpg,"[[0, 436, 255, 455], [0, 891, 252, 914], [0, 975, 255, 998]]"
4d930ad34.jpg,"[[129, 59, 185, 81], [36, 157, 74, 177], [168, 181, 196, 196], [77, 289, 121, 304], [33, 295, 54, 313], [118, 1351, 148, 1366], [33, 1360, 78, 1383]]"
4d93e9c21.jpg,"[[1, 1, 175, 693], [104, 2, 255, 1599], [1, 587, 162, 1471]]"
4d967fdb0.jpg,"[[186, 141, 227, 175], [137, 218, 240, 260], [170, 432, 216, 476], [149, 509, 236, 560], [180, 707, 244, 750], [189, 969, 254, 1011], [191, 1045, 242, 1075]]"
4d9b0f8c6.jpg,"[[1, 1222, 10, 1226], [22, 1222, 47, 1240], [23, 1222, 205, 1267], [49, 1224, 64, 1242], [233, 1224, 247, 1234], [4, 1230, 18, 1242], [34, 1247, 48, 1254], [50, 1353, 65, 1369]]"
4db535653.jpg,"[[14, 694, 222, 744]]"
4dba4db98.jpg,"[[0, 0, 255, 14], [0, 49, 252, 79], [2, 342, 253, 367], [0, 429, 252, 450], [0, 505, 254, 529], [0, 541, 254, 562], [0, 572, 223, 603], [0, 735, 181, 759], [0, 1022, 255, 1048]]"
4dbadaa3e.jpg,"[[145, 961, 188, 982]]"
4dbadaa3e.jpg,"[[20, 266, 75, 308], [0, 286, 12, 309], [0, 319, 30, 374], [43, 330, 82, 372], [0, 384, 39, 458], [36, 418, 77, 457], [38, 461, 57, 477], [3, 531, 31, 566]]"
4dbe12a7b.jpg,"[[0, 638, 255, 651], [1, 1057, 255, 1071]]"
4dc35083b.jpg,"[[0, 436, 255, 469], [1, 886, 255, 917], [4, 973, 255, 1004]]"
4dc8b9c03.jpg,"[[0, 432, 254, 460], [1, 893, 255, 914], [6, 973, 255, 999]]"
4dcb6f67a.jpg,"[[35, 1205, 206, 1242]]"
4dd35625f.jpg,"[[45, 237, 129, 592], [0, 1034, 249, 1373]]"
4dd52fc23.jpg,"[[114, 370, 255, 404], [41, 993, 255, 1078], [32, 1300, 244, 1347], [79, 1367, 224, 1598]]"
4dd52fc23.jpg,"[[40, 0, 220, 100], [4, 203, 125, 350], [132, 241, 190, 308]]"
4defcdb36.jpg,"[[0, 760, 255, 776], [2, 817, 255, 836]]"
4dfd9c462.jpg,"[[1, 117, 255, 144]]"
4e1c34ada.jpg,"[[0, 586, 255, 641], [0, 824, 215, 838]]"
4e1d02f5a.jpg,"[[108, 1205, 125, 1229], [83, 1204, 254, 1255], [97, 1232, 105, 1239], [111, 1337, 128, 1353]]"
4e1d262fb.jpg,"[[0, 448, 255, 485], [6, 492, 192, 506]]"
4e1e0e3ac.jpg,"[[181, 0, 242, 298], [169, 364, 237, 584], [154, 604, 217, 799], [171, 799, 255, 1599]]"
4e25cb8e7.jpg,"[[214, 705, 255, 723], [208, 736, 255, 751], [0, 868, 255, 1067], [184, 1045, 253, 1063], [191, 1138, 255, 1187], [0, 1146, 159, 1179]]"
4e265c94c.jpg,"[[38, 1001, 252, 1027], [0, 1058, 64, 1067], [2, 1276, 252, 1285]]"
4e2c9230d.jpg,"[[0, 1063, 255, 1087], [37, 1153, 255, 1180], [0, 1251, 255, 1276]]"
4e2c9230d.jpg,"[[0, 224, 154, 881], [111, 224, 177, 325]]"
4e2e1bdb7.jpg,"[[11, 26, 219, 50], [86, 1062, 255, 1461]]"
4e33d6324.jpg,"[[2, 645, 112, 712], [30, 736, 245, 905]]"
4e36f104c.jpg,"[[110, 210, 205, 266], [87, 1124, 133, 1165], [123, 1472, 153, 1503]]"
4e39d8c5c.jpg,"[[148, 415, 249, 509], [2, 678, 92, 922], [1, 928, 121, 1227], [6, 1430, 251, 1593]]"
4e438c98c.jpg,"[[0, 724, 255, 756]]"
4e46ce4ca.jpg,"[[1, 82, 254, 103], [1, 987, 255, 1014], [0, 1022, 255, 1053], [207, 1316, 247, 1387]]"
4e5aabaae.jpg,"[[117, 285, 187, 300], [169, 600, 214, 643], [144, 846, 219, 1082], [143, 1492, 209, 1599]]"
4e5b28887.jpg,"[[9, 1436, 239, 1454]]"
4e6514402.jpg,"[[0, 928, 176, 951]]"
4e7ba4854.jpg,"[[0, 620, 255, 651]]"
4e7f0e825.jpg,"[[188, 1271, 255, 1310]]"
4e8b5a042.jpg,"[[0, 1056, 255, 1087]]"
4e8e7a28c.jpg,"[[153, 1293, 223, 1346]]"
4e9055d9e.jpg,"[[63, 486, 255, 518]]"
4e9b147fa.jpg,"[[0, 741, 205, 765], [0, 1269, 255, 1302]]"
4ea0f4710.jpg,"[[217, 483, 255, 575], [241, 579, 255, 636], [110, 640, 189, 751]]"
4eac3a7d0.jpg,"[[2, 130, 254, 232], [34, 704, 153, 1138], [119, 1358, 217, 1599]]"
4eb8c6514.jpg,"[[2, 486, 255, 525], [99, 1026, 255, 1043]]"
4ebff3a81.jpg,"[[3, 109, 59, 137], [3, 189, 255, 223], [0, 367, 255, 399], [0, 500, 255, 563], [0, 569, 255, 594], [0, 751, 170, 795], [0, 1092, 254, 1114], [154, 1133, 255, 1155], [0, 1241, 255, 1316]]"
4ec0d49df.jpg,"[[0, 492, 255, 513], [0, 862, 255, 908], [0, 1104, 255, 1128]]"
4ec252808.jpg,"[[63, 32, 255, 288], [48, 174, 104, 244], [0, 252, 89, 308]]"
4ecf05db6.jpg,"[[0, 81, 134, 103], [0, 451, 255, 476], [0, 1135, 255, 1157], [49, 1243, 255, 1257]]"
4edc8b817.jpg,"[[84, 742, 255, 759], [126, 980, 255, 1010], [187, 1088, 255, 1107], [164, 1280, 255, 1301]]"
4edc8b817.jpg,"[[21, 90, 136, 259], [0, 951, 161, 1146]]"
4edff9648.jpg,"[[0, 1293, 96, 1335]]"
4ee32c458.jpg,"[[2, 506, 255, 527], [4, 1179, 255, 1205], [0, 1291, 255, 1311]]"
4ee570810.jpg,"[[0, 438, 255, 470], [3, 782, 251, 798], [55, 1009, 255, 1054], [0, 1075, 255, 1191]]"
4eea878dd.jpg,"[[0, 886, 255, 905], [0, 993, 255, 1016], [0, 1165, 255, 1193]]"
4ef21d9b7.jpg,"[[0, 312, 255, 410], [137, 590, 255, 608], [0, 599, 81, 622], [103, 623, 223, 647]]"
4ef65d75b.jpg,"[[0, 159, 255, 184], [0, 210, 255, 236]]"
4ef6c54c9.jpg,"[[198, 351, 252, 394], [237, 413, 255, 425], [236, 935, 255, 974]]"
4efe827ed.jpg,"[[75, 111, 104, 183], [56, 199, 131, 448], [96, 1442, 155, 1536]]"
4f002a224.jpg,"[[111, 1288, 196, 1351]]"
4f1f6dee0.jpg,"[[0, 1, 73, 125], [5, 0, 166, 551], [46, 320, 255, 1599], [11, 625, 49, 681]]"
4f323a756.jpg,"[[2, 765, 255, 790], [0, 1071, 255, 1096]]"
4f64d3b50.jpg,"[[30, 447, 254, 473], [89, 476, 254, 502], [111, 539, 192, 563]]"
4f6a3b984.jpg,"[[0, 157, 255, 196]]"
4f70ba311.jpg,"[[0, 55, 113, 164], [89, 406, 193, 464]]"
4f77c0179.jpg,"[[142, 1304, 250, 1340]]"
4f7972e7c.jpg,"[[92, 1224, 255, 1239]]"
4f89dd316.jpg,"[[24, 112, 255, 1599], [24, 237, 90, 463], [7, 532, 67, 961], [45, 952, 179, 1599]]"
4f9b3eee7.jpg,"[[0, 175, 255, 190], [0, 230, 255, 352], [0, 446, 255, 464], [0, 733, 255, 765], [0, 834, 254, 863]]"
4fb88c3a4.jpg,"[[0, 750, 216, 778], [0, 812, 224, 896]]"
4fcacdb3a.jpg,"[[0, 424, 208, 617], [33, 492, 64, 694], [135, 511, 194, 702]]"
4fd6b1521.jpg,"[[1, 0, 33, 94], [21, 0, 255, 268], [133, 307, 173, 348], [54, 613, 113, 916], [23, 1518, 64, 1595], [64, 1533, 118, 1594], [115, 1540, 160, 1599]]"
4fe777e50.jpg,"[[22, 570, 58, 603], [0, 590, 150, 882]]"
500bd5355.jpg,"[[0, 50, 255, 81], [0, 225, 255, 255]]"
5013e5c9d.jpg,"[[2, 77, 255, 120], [3, 314, 250, 347], [1, 526, 255, 581], [3, 1185, 255, 1230]]"
5020df2f8.jpg,"[[174, 1269, 244, 1376]]"
503c4f93a.jpg,"[[0, 400, 156, 424]]"
503d78c6f.jpg,"[[1, 653, 252, 670], [0, 1050, 184, 1058], [0, 1062, 193, 1080]]"
5041c4a3f.jpg,"[[0, 751, 255, 778], [0, 840, 218, 863]]"
504e47cce.jpg,"[[20, 60, 254, 1419]]"
5064ecb6d.jpg,"[[3, 29, 255, 75], [1, 713, 255, 814]]"
50655a748.jpg,"[[2, 4, 134, 518], [64, 893, 246, 1235], [89, 1243, 254, 1428], [36, 1427, 250, 1596]]"
506826fc6.jpg,"[[0, 878, 255, 900], [2, 1147, 255, 1181]]"
50742b144.jpg,"[[172, 1348, 255, 1390], [15, 1352, 101, 1381]]"
508c739d1.jpg,"[[7, 0, 68, 1138], [175, 476, 235, 734], [103, 664, 155, 914], [171, 771, 244, 1127]]"
5092b3368.jpg,"[[0, 164, 255, 212], [3, 805, 255, 825], [0, 932, 255, 950], [4, 982, 255, 1005]]"
509abf323.jpg,"[[0, 859, 54, 883], [64, 873, 107, 900], [50, 904, 131, 972], [0, 929, 46, 954], [0, 990, 87, 1044]]"
50ac457cb.jpg,"[[0, 457, 211, 471]]"
50ac97479.jpg,"[[0, 915, 255, 938], [0, 1185, 255, 1218]]"
50b285302.jpg,"[[1, 1188, 126, 1225]]"
50b542cdd.jpg,"[[0, 596, 38, 712], [66, 597, 210, 712], [2, 848, 202, 1068]]"
50bab4d98.jpg,"[[0, 29, 255, 48], [139, 238, 255, 279], [0, 244, 89, 268], [22, 363, 141, 393], [81, 493, 115, 663], [161, 667, 195, 719], [73, 670, 123, 1599]]"
50c8a63b1.jpg,"[[0, 1031, 255, 1162]]"
50cfeaca4.jpg,"[[17, 0, 155, 1476], [143, 207, 255, 778]]"
50de95d7f.jpg,"[[208, 43, 238, 68], [0, 138, 255, 160], [0, 622, 255, 657], [5, 1215, 254, 1239]]"
50fb57a6c.jpg,"[[4, 1326, 254, 1559]]"
50ff24e6e.jpg,"[[7, 1243, 176, 1295], [23, 1379, 41, 1396]]"
51097aa45.jpg,"[[5, 680, 175, 867], [5, 881, 163, 1010]]"
510b9c5cc.jpg,"[[173, 65, 199, 84], [191, 96, 218, 120], [231, 328, 255, 352], [148, 335, 222, 380]]"
511570622.jpg,"[[196, 24, 242, 70], [149, 136, 236, 232]]"
5125317c7.jpg,"[[1, 692, 253, 714]]"
5132041da.jpg,"[[140, 1429, 231, 1484]]"
514222386.jpg,"[[132, 790, 244, 1250]]"
51434f59b.jpg,"[[206, 1195, 252, 1213], [115, 1196, 202, 1221], [18, 1210, 87, 1231], [2, 1235, 37, 1257], [78, 1270, 112, 1289], [189, 1358, 216, 1375]]"
51498e7a6.jpg,"[[1, 44, 255, 67], [2, 859, 254, 889]]"
514f11c53.jpg,"[[5, 1171, 203, 1226], [230, 1176, 232, 1178], [51, 1303, 72, 1323], [198, 1394, 247, 1410]]"
51632c4a4.jpg,"[[0, 1079, 62, 1320]]"
516b72597.jpg,"[[137, 253, 182, 290], [42, 262, 107, 302], [181, 1117, 220, 1133]]"
517f3ce34.jpg,"[[99, 1087, 254, 1105]]"
5188851b2.jpg,"[[213, 204, 255, 222], [2, 207, 139, 225], [0, 880, 255, 902], [0, 913, 255, 940], [0, 1055, 255, 1078]]"
51938ecf0.jpg,"[[0, 472, 255, 491], [1, 853, 255, 882], [0, 1095, 255, 1112]]"
519599df3.jpg,"[[0, 1029, 255, 1046], [0, 1065, 255, 1082], [0, 1104, 255, 1125]]"
519e11f0b.jpg,"[[65, 16, 137, 169], [153, 104, 240, 213], [216, 271, 255, 381], [124, 325, 175, 772], [227, 445, 255, 516], [179, 514, 255, 795]]"
519e11f0b.jpg,"[[78, 168, 167, 230], [8, 1250, 78, 1358], [1, 1414, 116, 1597]]"
51a3f4c59.jpg,"[[1, 1317, 253, 1342]]"
51b211df9.jpg,"[[3, 1200, 195, 1252], [5, 1329, 23, 1360], [43, 1337, 249, 1375]]"
51c35e519.jpg,"[[147, 1118, 255, 1599]]"
51d092947.jpg,"[[108, 725, 232, 749]]"
